ype,date,time,latitude,longitude,speed_mph,course
T,2021-04-15,18:24:39,28.625753333,-81.700115000,0.1,143.3,
T,2021-04-15,18:24:40,28.625753333,-81.700115000,0.0,49.2,
T,2021-04-15,18:24:41,28.625753333,-81.700115000,0.0,38.4,
T,2021-04-15,18:24:42,28.625753333,-81.700113333,0.0,347.5,
T,2021-04-15,18:24:43,28.625753333,-81.700115000,0.4,303.8,
T,2021-04-15,18:24:44,28.625753333,-81.700116667,0.3,303.0,
T,2021-04-15,18:24:45,28.625755000,-81.700116667,0.2,270.3,
T,2021-04-15,18:24:46,28.625755000,-81.700118333,0.4,340.6,
T,2021-04-15,18:24:47,28.625756667,-81.700118333,0.0,101.4,
T,2021-04-15,18:24:48,28.625756667,-81.700118333,0.4,172.5,
T,2021-04-15,18:24:49,28.625755000,-81.700118333,0.3,159.8,
T,2021-04-15,18:24:50,28.625753333,-81.700118333,0.0,88.8,
T,2021-04-15,18:24:51,28.625753333,-81.700118333,0.3,133.1,
T,2021-04-15,18:24:52,28.625753333,-81.700116667,0.2,115.1,
T,2021-04-15,18:24:53,28.625751667,-81.700116667,0.2,70.3,
T,2021-04-15,18:24:54,28.625753333,-81.700115000,0.7,300.8,
T,2021-04-15,18:24:55,28.625753333,-81.700115000,0.1,103.0,
T,2021-04-15,18:24:56,28.625753333,-81.700115000,0.2,342.9,
T,2021-04-15,18:24:57,28.625753333,-81.700115000,0.1,319.6,
T,2021-04-15,18:24:58,28.625753333,-81.700115000,0.0,216.0,
T,2021-04-15,18:24:59,28.625753333,-81.700115000,0.1,163.6,
T,2021-04-15,18:25:00,28.625753333,-81.700115000,0.2,269.9,
T,2021-04-15,18:25:01,28.625753333,-81.700116667,0.2,244.2,
T,2021-04-15,18:25:02,28.625751667,-81.700116667,0.5,204.8,
T,2021-04-15,18:25:03,28.625750000,-81.700118333,0.5,185.8,
T,2021-04-15,18:25:04,28.625748333,-81.700118333,0.4,196.4,
T,2021-04-15,18:25:05,28.625746667,-81.700118333,0.2,195.5,
T,2021-04-15,18:25:06,28.625746667,-81.700120000,0.2,192.5,
T,2021-04-15,18:25:07,28.625745000,-81.700120000,0.1,253.0,
T,2021-04-15,18:25:08,28.625745000,-81.700120000,0.1,318.5,
T,2021-04-15,18:25:09,28.625745000,-81.700120000,0.0,306.9,
T,2021-04-15,18:25:10,28.625745000,-81.700120000,0.0,248.0,
T,2021-04-15,18:25:11,28.625745000,-81.700120000,0.0,247.7,
T,2021-04-15,18:25:12,28.625745000,-81.700120000,0.0,233.6,
T,2021-04-15,18:25:13,28.625745000,-81.700120000,0.0,227.7,
T,2021-04-15,18:25:14,28.625745000,-81.700121667,0.0,216.8,
T,2021-04-15,18:25:15,28.625745000,-81.700121667,0.0,225.3,
T,2021-04-15,18:25:16,28.625745000,-81.700121667,0.0,199.4,
T,2021-04-15,18:25:17,28.625745000,-81.700121667,0.0,31.1,
T,2021-04-15,18:25:18,28.625745000,-81.700121667,0.0,83.5,
T,2021-04-15,18:25:19,28.625745000,-81.700121667,0.1,39.7,
T,2021-04-15,18:25:20,28.625745000,-81.700120000,0.0,48.6,
T,2021-04-15,18:25:21,28.625745000,-81.700120000,0.0,97.8,
T,2021-04-15,18:25:22,28.625745000,-81.700120000,0.0,303.5,
T,2021-04-15,18:25:23,28.625745000,-81.700120000,0.0,294.1,
T,2021-04-15,18:25:24,28.625745000,-81.700120000,0.0,204.6,
T,2021-04-15,18:25:25,28.625745000,-81.700120000,0.0,206.5,
T,2021-04-15,18:25:26,28.625745000,-81.700120000,0.0,231.7,
T,2021-04-15,18:25:27,28.625745000,-81.700121667,0.0,83.3,
T,2021-04-15,18:25:28,28.625745000,-81.700121667,0.0,150.3,
T,2021-04-15,18:25:29,28.625745000,-81.700121667,0.0,276.5,
T,2021-04-15,18:25:30,28.625745000,-81.700121667,0.0,288.8,
T,2021-04-15,18:25:31,28.625745000,-81.700121667,0.0,1.3,
T,2021-04-15,18:25:32,28.625745000,-81.700121667,0.0,312.6,
T,2021-04-15,18:25:33,28.625745000,-81.700121667,0.0,36.4,
T,2021-04-15,18:25:34,28.625745000,-81.700121667,0.0,359.2,
T,2021-04-15,18:25:35,28.625745000,-81.700121667,0.0,165.3,
T,2021-04-15,18:25:36,28.625745000,-81.700121667,0.1,327.7,
T,2021-04-15,18:25:37,28.625745000,-81.700121667,0.2,292.8,
T,2021-04-15,18:25:38,28.625745000,-81.700121667,0.3,283.5,
T,2021-04-15,18:25:39,28.625745000,-81.700121667,0.1,247.3,
T,2021-04-15,18:25:40,28.625745000,-81.700121667,0.0,99.5,
T,2021-04-15,18:25:41,28.625745000,-81.700121667,0.0,21.6,
T,2021-04-15,18:25:42,28.625745000,-81.700121667,0.4,80.1,
T,2021-04-15,18:25:43,28.625745000,-81.700121667,0.1,116.4,
T,2021-04-15,18:25:44,28.625745000,-81.700121667,0.0,127.2,
T,2021-04-15,18:25:45,28.625745000,-81.700121667,0.0,327.3,
T,2021-04-15,18:25:46,28.625745000,-81.700121667,0.0,130.7,
T,2021-04-15,18:25:47,28.625745000,-81.700121667,0.0,115.8,
T,2021-04-15,18:25:48,28.625745000,-81.700121667,0.0,70.3,
T,2021-04-15,18:25:49,28.625745000,-81.700121667,0.1,327.6,
T,2021-04-15,18:25:50,28.625745000,-81.700121667,0.3,297.7,
T,2021-04-15,18:25:51,28.625745000,-81.700121667,0.0,89.5,
T,2021-04-15,18:25:52,28.625745000,-81.700121667,0.2,109.6,
T,2021-04-15,18:25:53,28.625745000,-81.700121667,0.0,91.6,
T,2021-04-15,18:25:54,28.625745000,-81.700121667,0.0,41.2,
T,2021-04-15,18:25:55,28.625745000,-81.700121667,0.0,17.6,
T,2021-04-15,18:25:56,28.625746667,-81.700121667,0.0,332.8,
T,2021-04-15,18:25:57,28.625746667,-81.700121667,0.0,20.9,
T,2021-04-15,18:25:58,28.625746667,-81.700121667,0.0,1.9,
T,2021-04-15,18:25:59,28.625746667,-81.700121667,0.0,12.4,
T,2021-04-15,18:26:00,28.625746667,-81.700121667,0.0,28.9,
T,2021-04-15,18:26:01,28.625746667,-81.700121667,0.1,317.5,
T,2021-04-15,18:26:02,28.625746667,-81.700121667,0.1,316.2,
T,2021-04-15,18:26:03,28.625746667,-81.700121667,0.1,176.4,
T,2021-04-15,18:26:04,28.625745000,-81.700121667,0.1,187.3,
T,2021-04-15,18:26:05,28.625745000,-81.700121667,0.6,68.5,
T,2021-04-15,18:26:06,28.625745000,-81.700121667,0.3,128.9,
T,2021-04-15,18:26:07,28.625745000,-81.700120000,0.5,110.8,
T,2021-04-15,18:26:08,28.625743333,-81.700118333,0.6,120.4,
T,2021-04-15,18:26:09,28.625741667,-81.700116667,0.3,117.7,
T,2021-04-15,18:26:10,28.625741667,-81.700115000,0.2,114.7,
T,2021-04-15,18:26:11,28.625741667,-81.700115000,0.1,107.4,
T,2021-04-15,18:26:12,28.625741667,-81.700113333,0.1,98.6,
T,2021-04-15,18:26:13,28.625741667,-81.700113333,0.2,7.8,
T,2021-04-15,18:26:14,28.625743333,-81.700113333,0.2,9.7,
T,2021-04-15,18:26:15,28.625743333,-81.700113333,0.1,55.9,
T,2021-04-15,18:26:16,28.625743333,-81.700111667,0.2,70.6,
T,2021-04-15,18:26:17,28.625743333,-81.700111667,0.6,142.0,
T,2021-04-15,18:26:18,28.625741667,-81.700110000,0.7,103.4,
T,2021-04-15,18:26:19,28.625743333,-81.700108333,0.7,48.5,
T,2021-04-15,18:26:20,28.625745000,-81.700106667,0.3,50.0,
T,2021-04-15,18:26:21,28.625748333,-81.700105000,1.4,22.5,
T,2021-04-15,18:26:22,28.625750000,-81.700106667,0.7,349.4,
T,2021-04-15,18:26:23,28.625751667,-81.700108333,0.3,6.0,
T,2021-04-15,18:26:24,28.625753333,-81.700110000,0.8,316.4,
T,2021-04-15,18:26:25,28.625755000,-81.700111667,0.1,348.5,
T,2021-04-15,18:26:26,28.625755000,-81.700113333,0.0,246.5,
T,2021-04-15,18:26:27,28.625755000,-81.700113333,0.0,287.4,
T,2021-04-15,18:26:28,28.625755000,-81.700113333,0.1,14.8,
T,2021-04-15,18:26:29,28.625755000,-81.700113333,0.0,60.9,
T,2021-04-15,18:26:30,28.625755000,-81.700113333,0.0,62.5,
T,2021-04-15,18:26:31,28.625755000,-81.700113333,0.2,105.1,
T,2021-04-15,18:26:32,28.625755000,-81.700111667,0.0,358.2,
T,2021-04-15,18:26:33,28.625755000,-81.700111667,0.0,234.1,
T,2021-04-15,18:26:34,28.625755000,-81.700111667,0.1,100.4,
T,2021-04-15,18:26:35,28.625755000,-81.700111667,0.2,113.6,
T,2021-04-15,18:26:36,28.625755000,-81.700111667,0.2,127.2,
T,2021-04-15,18:26:37,28.625755000,-81.700110000,0.3,127.5,
T,2021-04-15,18:26:38,28.625755000,-81.700110000,0.1,168.1,
T,2021-04-15,18:26:39,28.625753333,-81.700110000,0.2,167.7,
T,2021-04-15,18:26:40,28.625753333,-81.700110000,0.0,268.0,
T,2021-04-15,18:26:41,28.625753333,-81.700110000,0.0,115.7,
T,2021-04-15,18:26:42,28.625753333,-81.700110000,0.0,56.1,
T,2021-04-15,18:26:43,28.625753333,-81.700110000,0.0,154.3,
T,2021-04-15,18:26:44,28.625753333,-81.700110000,0.1,249.3,
T,2021-04-15,18:26:45,28.625753333,-81.700110000,0.1,194.3,
T,2021-04-15,18:26:46,28.625753333,-81.700110000,0.0,167.8,
T,2021-04-15,18:26:47,28.625753333,-81.700110000,0.0,180.6,
T,2021-04-15,18:26:48,28.625753333,-81.700110000,0.1,192.7,
T,2021-04-15,18:26:49,28.625753333,-81.700110000,0.0,92.5,
T,2021-04-15,18:26:50,28.625753333,-81.700110000,0.0,191.2,
T,2021-04-15,18:26:51,28.625753333,-81.700110000,0.0,95.7,
T,2021-04-15,18:26:52,28.625753333,-81.700110000,0.0,93.8,
T,2021-04-15,18:26:53,28.625753333,-81.700110000,0.1,176.3,
T,2021-04-15,18:26:54,28.625753333,-81.700110000,0.0,232.0,
T,2021-04-15,18:26:55,28.625753333,-81.700110000,0.1,256.9,
T,2021-04-15,18:26:56,28.625753333,-81.700110000,0.0,175.0,
T,2021-04-15,18:26:57,28.625753333,-81.700110000,0.0,139.2,
T,2021-04-15,18:26:58,28.625753333,-81.700110000,0.1,146.3,
T,2021-04-15,18:26:59,28.625753333,-81.700110000,0.0,298.1,
T,2021-04-15,18:27:00,28.625753333,-81.700110000,0.0,235.1,
T,2021-04-15,18:27:01,28.625753333,-81.700110000,0.0,126.6,
T,2021-04-15,18:27:02,28.625753333,-81.700110000,0.0,121.7,
T,2021-04-15,18:27:03,28.625753333,-81.700110000,0.0,83.5,
T,2021-04-15,18:27:04,28.625753333,-81.700110000,0.0,113.7,
T,2021-04-15,18:27:05,28.625753333,-81.700110000,0.1,219.1,
T,2021-04-15,18:27:06,28.625753333,-81.700110000,0.1,197.7,
T,2021-04-15,18:27:07,28.625753333,-81.700110000,0.0,250.5,
T,2021-04-15,18:27:08,28.625753333,-81.700110000,0.0,184.0,
T,2021-04-15,18:27:09,28.625753333,-81.700110000,0.1,200.2,
T,2021-04-15,18:27:10,28.625753333,-81.700110000,0.4,240.4,
T,2021-04-15,18:27:11,28.625753333,-81.700111667,0.1,238.0,
T,2021-04-15,18:27:12,28.625753333,-81.700111667,0.2,80.2,
T,2021-04-15,18:27:13,28.625751667,-81.700111667,0.1,77.3,
T,2021-04-15,18:27:14,28.625751667,-81.700111667,0.0,145.8,
T,2021-04-15,18:27:15,28.625751667,-81.700111667,0.0,133.7,
T,2021-04-15,18:27:16,28.625751667,-81.700111667,0.1,83.0,
T,2021-04-15,18:27:17,28.625751667,-81.700111667,0.1,261.4,
T,2021-04-15,18:27:18,28.625751667,-81.700111667,0.1,78.3,
T,2021-04-15,18:27:19,28.625751667,-81.700111667,0.0,337.8,
T,2021-04-15,18:27:20,28.625751667,-81.700111667,0.0,296.8,
T,2021-04-15,18:27:21,28.625751667,-81.700111667,0.2,300.5,
T,2021-04-15,18:27:22,28.625753333,-81.700111667,0.1,333.0,
T,2021-04-15,18:27:23,28.625753333,-81.700111667,0.4,292.9,
T,2021-04-15,18:27:24,28.625753333,-81.700113333,0.8,303.1,
T,2021-04-15,18:27:25,28.625755000,-81.700120000,1.9,289.4,
T,2021-04-15,18:27:26,28.625758333,-81.700128333,2.2,293.3,
T,2021-04-15,18:27:27,28.625761667,-81.700138333,2.4,304.6,
T,2021-04-15,18:27:28,28.625766667,-81.700148333,2.0,306.8,
T,2021-04-15,18:27:29,28.625768333,-81.700158333,1.6,303.8,
T,2021-04-15,18:27:30,28.625770000,-81.700163333,1.2,291.8,
T,2021-04-15,18:27:31,28.625770000,-81.700168333,0.3,241.0,
T,2021-04-15,18:27:32,28.625768333,-81.700170000,0.0,256.4,
T,2021-04-15,18:27:33,28.625768333,-81.700171667,0.4,296.0,
T,2021-04-15,18:27:34,28.625770000,-81.700176667,1.1,289.2,
T,2021-04-15,18:27:35,28.625771667,-81.700183333,1.9,293.8,
T,2021-04-15,18:27:36,28.625775000,-81.700190000,1.2,285.5,
T,2021-04-15,18:27:37,28.625773333,-81.700195000,0.8,261.3,
T,2021-04-15,18:27:38,28.625776667,-81.700200000,1.3,295.3,
T,2021-04-15,18:27:39,28.625778333,-81.700205000,1.3,292.9,
T,2021-04-15,18:27:40,28.625785000,-81.700215000,2.1,300.8,
T,2021-04-15,18:27:41,28.625788333,-81.700225000,2.0,286.9,
T,2021-04-15,18:27:42,28.625790000,-81.700233333,1.9,281.9,
T,2021-04-15,18:27:43,28.625790000,-81.700241667,1.7,265.3,
T,2021-04-15,18:27:44,28.625788333,-81.700250000,1.9,238.0,
T,2021-04-15,18:27:45,28.625785000,-81.700258333,1.7,248.9,
T,2021-04-15,18:27:46,28.625783333,-81.700265000,1.3,231.2,
T,2021-04-15,18:27:47,28.625780000,-81.700268333,0.9,194.8,
T,2021-04-15,18:27:48,28.625778333,-81.700270000,0.7,194.1,
T,2021-04-15,18:27:49,28.625776667,-81.700271667,0.6,212.5,
T,2021-04-15,18:27:50,28.625776667,-81.700271667,0.3,220.4,
T,2021-04-15,18:27:51,28.625776667,-81.700271667,0.1,215.4,
T,2021-04-15,18:27:52,28.625776667,-81.700271667,0.1,202.6,
T,2021-04-15,18:27:53,28.625775000,-81.700273333,0.1,202.1,
T,2021-04-15,18:27:54,28.625775000,-81.700273333,0.0,104.3,
T,2021-04-15,18:27:55,28.625775000,-81.700273333,0.1,304.4,
T,2021-04-15,18:27:56,28.625775000,-81.700273333,0.0,348.4,
T,2021-04-15,18:27:57,28.625775000,-81.700273333,0.0,338.2,
T,2021-04-15,18:27:58,28.625775000,-81.700273333,0.7,272.9,
T,2021-04-15,18:27:59,28.625775000,-81.700276667,1.1,278.6,
T,2021-04-15,18:28:00,28.625776667,-81.700278333,1.3,267.6,
T,2021-04-15,18:28:01,28.625773333,-81.700283333,1.4,262.0,
T,2021-04-15,18:28:02,28.625771667,-81.700288333,1.3,257.3,
T,2021-04-15,18:28:03,28.625771667,-81.700295000,1.4,256.4,
T,2021-04-15,18:28:04,28.625771667,-81.700300000,1.4,236.2,
T,2021-04-15,18:28:05,28.625770000,-81.700305000,1.3,262.7,
T,2021-04-15,18:28:06,28.625770000,-81.700311667,1.6,246.8,
T,2021-04-15,18:28:07,28.625768333,-81.700318333,1.6,243.6,
T,2021-04-15,18:28:08,28.625766667,-81.700325000,1.5,236.0,
T,2021-04-15,18:28:09,28.625765000,-81.700330000,1.1,220.1,
T,2021-04-15,18:28:10,28.625763333,-81.700331667,0.3,145.4,
T,2021-04-15,18:28:11,28.625763333,-81.700331667,0.3,252.4,
T,2021-04-15,18:28:12,28.625763333,-81.700333333,0.2,123.5,
T,2021-04-15,18:28:13,28.625761667,-81.700335000,0.7,240.7,
T,2021-04-15,18:28:14,28.625758333,-81.700338333,1.4,212.1,
T,2021-04-15,18:28:15,28.625753333,-81.700341667,1.8,209.1,
T,2021-04-15,18:28:16,28.625746667,-81.700346667,1.9,206.3,
T,2021-04-15,18:28:17,28.625740000,-81.700348333,1.9,193.2,
T,2021-04-15,18:28:18,28.625733333,-81.700351667,2.2,194.1,
T,2021-04-15,18:28:19,28.625725000,-81.700353333,2.2,192.1,
T,2021-04-15,18:28:20,28.625718333,-81.700353333,1.3,155.4,
T,2021-04-15,18:28:21,28.625718333,-81.700351667,1.3,27.1,
T,2021-04-15,18:28:22,28.625723333,-81.700351667,1.5,14.0,
T,2021-04-15,18:28:23,28.625728333,-81.700350000,1.3,28.9,
T,2021-04-15,18:28:24,28.625733333,-81.700346667,1.4,42.8,
T,2021-04-15,18:28:25,28.625736667,-81.700345000,1.1,25.1,
T,2021-04-15,18:28:26,28.625738333,-81.700345000,0.2,32.2,
T,2021-04-15,18:28:27,28.625736667,-81.700345000,0.4,114.1,
T,2021-04-15,18:28:28,28.625740000,-81.700343333,0.3,162.8,
T,2021-04-15,18:28:29,28.625736667,-81.700345000,1.0,171.4,
T,2021-04-15,18:28:30,28.625731667,-81.700345000,1.6,181.8,
T,2021-04-15,18:28:31,28.625726667,-81.700345000,1.5,194.2,
T,2021-04-15,18:28:32,28.625721667,-81.700346667,1.8,198.4,
T,2021-04-15,18:28:33,28.625716667,-81.700351667,1.8,216.2,
T,2021-04-15,18:28:34,28.625711667,-81.700355000,1.6,196.2,
T,2021-04-15,18:28:35,28.625705000,-81.700356667,1.9,192.0,
T,2021-04-15,18:28:36,28.625698333,-81.700360000,1.5,186.0,
T,2021-04-15,18:28:37,28.625693333,-81.700361667,1.1,199.3,
T,2021-04-15,18:28:38,28.625691667,-81.700361667,0.6,191.7,
T,2021-04-15,18:28:39,28.625691667,-81.700363333,0.4,185.9,
T,2021-04-15,18:28:40,28.625691667,-81.700365000,0.1,132.2,
T,2021-04-15,18:28:41,28.625691667,-81.700365000,0.4,110.5,
T,2021-04-15,18:28:42,28.625690000,-81.700363333,0.2,144.8,
T,2021-04-15,18:28:43,28.625690000,-81.700363333,0.9,236.1,
T,2021-04-15,18:28:44,28.625681667,-81.700363333,1.6,193.2,
T,2021-04-15,18:28:45,28.625676667,-81.700366667,1.7,203.3,
T,2021-04-15,18:28:46,28.625671667,-81.700371667,1.6,229.3,
T,2021-04-15,18:28:47,28.625666667,-81.700375000,1.3,213.8,
T,2021-04-15,18:28:48,28.625663333,-81.700378333,1.3,211.9,
T,2021-04-15,18:28:49,28.625660000,-81.700381667,1.0,233.2,
T,2021-04-15,18:28:50,28.625661667,-81.700388333,1.5,298.9,
T,2021-04-15,18:28:51,28.625663333,-81.700395000,1.4,269.1,
T,2021-04-15,18:28:52,28.625663333,-81.700405000,2.1,279.5,
T,2021-04-15,18:28:53,28.625663333,-81.700418333,2.3,273.7,
T,2021-04-15,18:28:54,28.625663333,-81.700433333,2.4,260.8,
T,2021-04-15,18:28:55,28.625661667,-81.700446667,2.6,263.6,
T,2021-04-15,18:28:56,28.625660000,-81.700458333,2.4,258.8,
T,2021-04-15,18:28:57,28.625658333,-81.700475000,2.5,274.7,
T,2021-04-15,18:28:58,28.625656667,-81.700488333,2.3,250.7,
T,2021-04-15,18:28:59,28.625655000,-81.700498333,2.4,260.2,
T,2021-04-15,18:29:00,28.625651667,-81.700510000,2.3,258.5,
T,2021-04-15,18:29:01,28.625650000,-81.700521667,2.7,254.5,
T,2021-04-15,18:29:02,28.625645000,-81.700531667,2.6,250.0,
T,2021-04-15,18:29:03,28.625643333,-81.700543333,2.6,255.4,
T,2021-04-15,18:29:04,28.625638333,-81.700555000,2.6,247.1,
T,2021-04-15,18:29:05,28.625633333,-81.700566667,2.7,238.8,
T,2021-04-15,18:29:06,28.625628333,-81.700578333,2.6,235.8,
T,2021-04-15,18:29:07,28.625621667,-81.700586667,2.8,224.0,
T,2021-04-15,18:29:08,28.625613333,-81.700596667,2.8,228.0,
T,2021-04-15,18:29:09,28.625605000,-81.700605000,2.5,219.9,
T,2021-04-15,18:29:10,28.625596667,-81.700611667,2.4,212.8,
T,2021-04-15,18:29:11,28.625588333,-81.700618333,2.0,212.6,
T,2021-04-15,18:29:12,28.625581667,-81.700623333,2.1,207.2,
T,2021-04-15,18:29:13,28.625571667,-81.700628333,2.3,196.9,
T,2021-04-15,18:29:14,28.625563333,-81.700633333,2.3,207.6,
T,2021-04-15,18:29:15,28.625555000,-81.700640000,2.3,222.5,
T,2021-04-15,18:29:16,28.625546667,-81.700646667,2.4,207.1,
T,2021-04-15,18:29:17,28.625538333,-81.700651667,2.3,214.5,
T,2021-04-15,18:29:18,28.625530000,-81.700655000,2.3,202.8,
T,2021-04-15,18:29:19,28.625521667,-81.700660000,2.2,208.6,
T,2021-04-15,18:29:20,28.625511667,-81.700663333,2.6,206.2,
T,2021-04-15,18:29:21,28.625501667,-81.700668333,2.3,204.0,
T,2021-04-15,18:29:22,28.625493333,-81.700671667,2.4,193.1,
T,2021-04-15,18:29:23,28.625485000,-81.700673333,2.1,194.8,
T,2021-04-15,18:29:24,28.625475000,-81.700678333,2.6,208.2,
T,2021-04-15,18:29:25,28.625468333,-81.700681667,2.0,213.4,
T,2021-04-15,18:29:26,28.625458333,-81.700685000,2.7,189.0,
T,2021-04-15,18:29:27,28.625446667,-81.700690000,2.6,198.4,
T,2021-04-15,18:29:28,28.625436667,-81.700691667,2.3,187.3,
T,2021-04-15,18:29:29,28.625426667,-81.700693333,2.3,178.1,
T,2021-04-15,18:29:30,28.625416667,-81.700691667,2.7,169.5,
T,2021-04-15,18:29:31,28.625406667,-81.700690000,2.1,175.1,
T,2021-04-15,18:29:32,28.625398333,-81.700688333,2.2,161.4,
T,2021-04-15,18:29:33,28.625390000,-81.700686667,2.3,172.5,
T,2021-04-15,18:29:34,28.625381667,-81.700688333,2.5,186.9,
T,2021-04-15,18:29:35,28.625373333,-81.700688333,1.8,174.7,
T,2021-04-15,18:29:36,28.625368333,-81.700685000,1.7,153.3,
T,2021-04-15,18:29:37,28.625361667,-81.700681667,1.5,152.3,
T,2021-04-15,18:29:38,28.625350000,-81.700678333,2.6,157.7,
T,2021-04-15,18:29:39,28.625341667,-81.700673333,2.4,155.4,
T,2021-04-15,18:29:40,28.625335000,-81.700670000,1.9,155.4,
T,2021-04-15,18:29:41,28.625325000,-81.700668333,2.2,166.6,
T,2021-04-15,18:29:42,28.625313333,-81.700665000,2.5,165.5,
T,2021-04-15,18:29:43,28.625303333,-81.700663333,2.3,168.3,
T,2021-04-15,18:29:44,28.625293333,-81.700660000,2.4,169.6,
T,2021-04-15,18:29:45,28.625283333,-81.700658333,1.9,153.0,
T,2021-04-15,18:29:46,28.625275000,-81.700655000,2.1,166.2,
T,2021-04-15,18:29:47,28.625266667,-81.700651667,2.1,165.9,
T,2021-04-15,18:29:48,28.625256667,-81.700651667,2.4,168.7,
T,2021-04-15,18:29:49,28.625245000,-81.700648333,2.4,164.6,
T,2021-04-15,18:29:50,28.625236667,-81.700646667,2.2,167.0,
T,2021-04-15,18:29:51,28.625226667,-81.700645000,2.3,164.1,
T,2021-04-15,18:29:52,28.625216667,-81.700640000,2.5,159.2,
T,2021-04-15,18:29:53,28.625205000,-81.700636667,2.5,157.1,
T,2021-04-15,18:29:54,28.625193333,-81.700631667,2.7,159.5,
T,2021-04-15,18:29:55,28.625183333,-81.700628333,2.6,167.1,
T,2021-04-15,18:29:56,28.625171667,-81.700623333,2.4,155.5,
T,2021-04-15,18:29:57,28.625163333,-81.700616667,2.5,144.5,
T,2021-04-15,18:29:58,28.625153333,-81.700610000,2.5,146.8,
T,2021-04-15,18:29:59,28.625145000,-81.700603333,2.4,149.4,
T,2021-04-15,18:30:00,28.625133333,-81.700598333,2.6,149.1,
T,2021-04-15,18:30:01,28.625123333,-81.700593333,2.8,148.2,
T,2021-04-15,18:30:02,28.625113333,-81.700588333,2.3,153.6,
T,2021-04-15,18:30:03,28.625105000,-81.700585000,2.4,148.5,
T,2021-04-15,18:30:04,28.625095000,-81.700580000,2.6,156.9,
T,2021-04-15,18:30:05,28.625086667,-81.700575000,2.5,151.4,
T,2021-04-15,18:30:06,28.625078333,-81.700568333,2.4,142.8,
T,2021-04-15,18:30:07,28.625071667,-81.700561667,2.3,126.4,
T,2021-04-15,18:30:08,28.625066667,-81.700553333,1.9,124.8,
T,2021-04-15,18:30:09,28.625060000,-81.700546667,2.2,142.0,
T,2021-04-15,18:30:10,28.625056667,-81.700541667,1.6,128.4,
T,2021-04-15,18:30:11,28.625046667,-81.700535000,2.3,144.2,
T,2021-04-15,18:30:12,28.625040000,-81.700528333,1.9,132.1,
T,2021-04-15,18:30:13,28.625035000,-81.700521667,1.9,133.7,
T,2021-04-15,18:30:14,28.625028333,-81.700515000,2.0,133.6,
T,2021-04-15,18:30:15,28.625021667,-81.700508333,2.5,143.2,
T,2021-04-15,18:30:16,28.625015000,-81.700500000,1.8,141.4,
T,2021-04-15,18:30:17,28.625008333,-81.700495000,1.7,117.6,
T,2021-04-15,18:30:18,28.625005000,-81.700488333,1.4,127.5,
T,2021-04-15,18:30:19,28.624998333,-81.700485000,1.6,147.2,
T,2021-04-15,18:30:20,28.624990000,-81.700476667,2.0,143.5,
T,2021-04-15,18:30:21,28.624980000,-81.700470000,2.2,144.8,
T,2021-04-15,18:30:22,28.624973333,-81.700466667,2.0,152.0,
T,2021-04-15,18:30:23,28.624965000,-81.700463333,2.1,159.9,
T,2021-04-15,18:30:24,28.624958333,-81.700456667,2.3,143.3,
T,2021-04-15,18:30:25,28.624951667,-81.700448333,2.3,120.9,
T,2021-04-15,18:30:26,28.624946667,-81.700440000,2.1,147.9,
T,2021-04-15,18:30:27,28.624941667,-81.700435000,1.9,117.6,
T,2021-04-15,18:30:28,28.624938333,-81.700426667,2.3,128.9,
T,2021-04-15,18:30:29,28.624931667,-81.700418333,2.6,131.2,
T,2021-04-15,18:30:30,28.624925000,-81.700410000,2.2,119.1,
T,2021-04-15,18:30:31,28.624921667,-81.700400000,1.8,115.7,
T,2021-04-15,18:30:32,28.624918333,-81.700393333,2.0,111.0,
T,2021-04-15,18:30:33,28.624915000,-81.700385000,2.0,107.1,
T,2021-04-15,18:30:34,28.624911667,-81.700375000,2.2,109.2,
T,2021-04-15,18:30:35,28.624908333,-81.700368333,1.6,98.8,
T,2021-04-15,18:30:36,28.624906667,-81.700360000,2.0,104.1,
T,2021-04-15,18:30:37,28.624905000,-81.700351667,1.9,96.3,
T,2021-04-15,18:30:38,28.624905000,-81.700345000,1.9,89.8,
T,2021-04-15,18:30:39,28.624905000,-81.700335000,2.0,81.3,
T,2021-04-15,18:30:40,28.624905000,-81.700326667,2.1,76.2,
T,2021-04-15,18:30:41,28.624906667,-81.700320000,1.7,71.0,
T,2021-04-15,18:30:42,28.624908333,-81.700311667,2.0,74.3,
T,2021-04-15,18:30:43,28.624910000,-81.700301667,2.0,72.8,
T,2021-04-15,18:30:44,28.624913333,-81.700293333,2.0,65.6,
T,2021-04-15,18:30:45,28.624916667,-81.700285000,2.1,54.1,
T,2021-04-15,18:30:46,28.624921667,-81.700275000,2.4,49.1,
T,2021-04-15,18:30:47,28.624925000,-81.700266667,2.0,63.2,
T,2021-04-15,18:30:48,28.624930000,-81.700260000,2.1,28.0,
T,2021-04-15,18:30:49,28.624936667,-81.700255000,2.0,40.6,
T,2021-04-15,18:30:50,28.624941667,-81.700250000,2.0,29.7,
T,2021-04-15,18:30:51,28.624946667,-81.700243333,1.8,38.4,
T,2021-04-15,18:30:52,28.624951667,-81.700238333,1.9,39.2,
T,2021-04-15,18:30:53,28.624958333,-81.700233333,1.7,44.5,
